Country,Year,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,Omicron (BA.1),Omicron (BA.2),Omicron (BA.2.12.1),Omicron (BA.2.75),Omicron (BA.2.86),Omicron (BA.4),Omicron (BA.5),Omicron (BQ.1),Omicron (CH.1.1),Omicron (EG.5.1),Omicron (HK.3),Omicron (XBB),Omicron (XBB.1.16),Omicron (XBB.1.5),Omicron (XBB.1.5.70),Omicron (XBB.1.9),Omicron (XBB.2.3),Recombinant,S:677H.Robin1,S:677P.Pelican,non_who,others,Alpha_percentage,B.1.1.277_percentage,B.1.1.302_percentage,B.1.1.519_percentage,B.1.160_percentage,B.1.177_percentage,B.1.221_percentage,B.1.258_percentage,B.1.367_percentage,B.1.620_percentage,Beta_percentage,Delta_percentage,Epsilon_percentage,Eta_percentage,Gamma_percentage,Iota_percentage,Kappa_percentage,Lambda_percentage,Mu_percentage,Omicron_percentage,Omicron (BA.1)_percentage,Omicron (BA.2)_percentage,Omicron (BA.2.12.1)_percentage,Omicron (BA.2.75)_percentage,Omicron (BA.2.86)_percentage,Omicron (BA.4)_percentage,Omicron (BA.5)_percentage,Omicron (BQ.1)_percentage,Omicron (CH.1.1)_percentage,Omicron (EG.5.1)_percentage,Omicron (HK.3)_percentage,Omicron (XBB)_percentage,Omicron (XBB.1.16)_percentage,Omicron (XBB.1.5)_percentage,Omicron (XBB.1.5.70)_percentage,Omicron (XBB.1.9)_percentage,Omicron (XBB.2.3)_percentage,Recombinant_percentage,S:677H.Robin1_percentage,S:677P.Pelican_percentage,non_who_percentage,others_percentage
United Kingdom,755,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146914.0,117066.0,29847.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,131.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86,79.57,20.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.09,0.01
United Kingdom,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130272.0,66958.0,63312.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,331.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73,51.26,48.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.25,0.01
United Kingdom,783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136609.0,26642.0,109964.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,0.0,692.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.48,19.4,80.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.51,0.01
United Kingdom,797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146237.0,10090.0,136138.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,0.0,0.0,989.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.32,6.85,92.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.68,0.01
United Kingdom,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64922.0,1927.0,62964.0,14.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0,479.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.26,2.95,96.27,0.02,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.74,0.01
United Kingdom,825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40994.0,387.0,40468.0,77.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.13,0.94,97.86,0.19,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.87,0.01
United Kingdom,839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19833.0,74.0,19327.0,196.0,0.0,0.0,122.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,231.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.86,0.37,96.33,0.98,0.0,0.0,0.61,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.14,-0.0
United Kingdom,853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9942.0,28.0,8745.0,440.0,0.0,0.0,349.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,0.28,86.99,4.38,0.0,0.0,3.47,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.1,0.0
United Kingdom,867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7553.0,6.0,4231.0,892.0,0.0,0.0,830.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.27,0.08,55.61,11.72,0.0,0.0,10.91,20.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.73,-0.01
United Kingdom,881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15729.0,9.0,3370.0,1716.0,0.0,0.0,3100.0,7534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.59,0.06,21.34,10.86,0.0,0.0,19.63,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.41,0.0
United Kingdom,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26504.0,1.0,1690.0,1310.0,16.0,0.0,5200.0,18287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.71,0.0,6.36,4.93,0.06,0.0,19.56,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.35,0.02
United Kingdom,909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23676.0,4.0,455.0,493.0,12.0,0.0,3688.0,19024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.78,0.02,1.92,2.08,0.05,0.0,15.54,80.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.26,-0.01
United Kingdom,923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16923.0,3.0,152.0,108.0,13.0,0.0,2084.0,14563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.81,0.02,0.9,0.64,0.08,0.0,12.29,85.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.27,-0.01
United Kingdom,937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10757.0,2.0,36.0,28.0,31.0,0.0,1148.0,9512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82,0.02,0.33,0.26,0.29,0.0,10.65,88.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.47,0.0
United Kingdom,951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6684.0,0.0,24.0,7.0,57.0,0.0,556.0,6035.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.85,0.0,0.36,0.1,0.85,0.0,8.31,90.16,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.0,0.0
United Kingdom,965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5794.0,0.0,18.0,4.0,89.0,0.0,502.0,5129.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,0.0,0.31,0.07,1.53,0.0,8.64,88.32,0.88,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.76,0.01
United Kingdom,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7879.0,1.0,16.0,2.0,349.0,0.0,529.0,6691.0,288.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.83,0.01,0.2,0.03,4.42,0.0,6.7,84.78,3.65,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,4.59,0.01
United Kingdom,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.0,1.0,28.0,1.0,641.0,0.0,728.0,9687.0,1337.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.57,0.01,0.22,0.01,5.13,0.0,5.82,77.48,10.69,0.02,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,5.58,0.01
United Kingdom,1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905.0,0.0,31.0,0.0,728.0,0.0,531.0,7905.0,2585.0,20.0,0.0,0.0,103.0,0.0,0.0,0.0,2.0,0.0,59.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.51,0.0,0.26,0.0,6.08,0.0,4.44,66.07,21.61,0.17,0.0,0.0,0.86,0.0,0.0,0.0,0.02,0.0,0.49,0.0,0.0,6.74,0.0
United Kingdom,1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7220.0,1.0,37.0,0.0,610.0,0.0,241.0,3639.0,2556.0,38.0,0.0,0.0,94.0,0.0,1.0,0.0,3.0,0.0,35.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.51,0.01,0.51,0.0,8.41,0.0,3.32,50.16,35.23,0.52,0.0,0.0,1.3,0.0,0.01,0.0,0.04,0.0,0.48,0.0,0.0,9.42,0.01
United Kingdom,1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5645.0,0.0,19.0,0.0,583.0,0.0,105.0,1898.0,2729.0,118.0,0.0,0.0,191.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58,0.0,0.34,0.0,10.28,0.0,1.85,33.48,48.14,2.08,0.0,0.0,3.37,0.0,0.02,0.0,0.02,0.0,0.42,0.0,0.0,12.78,0.0
United Kingdom,1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7328.0,0.0,37.0,0.0,732.0,0.0,100.0,1462.0,4201.0,469.0,0.0,0.0,312.0,0.0,12.0,0.0,3.0,0.0,56.0,0.0,0.0,1257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.23,0.0,0.5,0.0,9.91,0.0,1.35,19.8,56.89,6.35,0.0,0.0,4.23,0.0,0.16,0.0,0.04,0.0,0.76,0.0,0.0,17.03,0.01
United Kingdom,1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12015.0,2.0,43.0,0.0,1072.0,0.0,70.0,1531.0,7201.0,1426.0,0.0,0.0,560.0,0.0,94.0,0.0,16.0,0.0,80.0,0.0,0.0,2578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.35,0.02,0.36,0.0,8.86,0.0,0.58,12.66,59.54,11.79,0.0,0.0,4.63,0.0,0.78,0.0,0.13,0.0,0.66,0.0,0.0,21.3,-0.01
United Kingdom,1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.0,0.0,21.0,0.0,1043.0,0.0,77.0,1219.0,8008.0,2630.0,0.0,0.0,591.0,1.0,495.0,0.0,15.0,0.0,183.0,0.0,0.0,3856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73,0.0,0.15,0.0,7.3,0.0,0.54,8.53,56.07,18.41,0.0,0.0,4.14,0.01,3.47,0.0,0.11,0.0,1.28,0.0,0.0,26.98,-0.01
United Kingdom,1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9314.0,0.0,5.0,1.0,702.0,0.0,43.0,544.0,4710.0,2346.0,0.0,0.0,201.0,0.0,716.0,0.0,46.0,0.0,203.0,0.0,0.0,3251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.86,0.0,0.05,0.01,7.38,0.0,0.45,5.72,49.49,24.65,0.0,0.0,2.11,0.0,7.52,0.0,0.48,0.0,2.13,0.0,0.0,34.17,0.01
United Kingdom,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,0.0,4.0,0.0,236.0,0.0,9.0,233.0,2152.0,1586.0,0.0,0.0,59.0,1.0,951.0,0.0,111.0,3.0,146.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.32,0.0,0.07,0.0,4.3,0.0,0.16,4.24,39.19,28.88,0.0,0.0,1.07,0.02,17.32,0.0,2.02,0.05,2.66,0.0,0.0,35.86,0.02
United Kingdom,1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7923.0,0.0,2.0,0.0,185.0,0.0,8.0,198.0,2197.0,2248.0,0.0,0.0,54.0,1.0,2601.0,0.0,421.0,8.0,180.0,0.0,0.0,2613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.77,0.0,0.02,0.0,2.28,0.0,0.1,2.44,27.11,27.74,0.0,0.0,0.67,0.01,32.1,0.0,5.2,0.1,2.22,0.0,0.0,32.25,0.01
United Kingdom,1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9326.0,0.0,2.0,0.0,122.0,0.0,6.0,99.0,1719.0,2256.0,0.0,0.0,99.0,7.0,4278.0,0.0,696.0,42.0,216.0,0.0,0.0,2594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.73,0.0,0.02,0.0,1.28,0.0,0.06,1.04,18.02,23.64,0.0,0.0,1.04,0.07,44.83,0.0,7.29,0.44,2.26,0.0,0.0,27.19,0.01
United Kingdom,1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9186.0,0.0,1.0,0.0,45.0,0.0,2.0,76.0,943.0,1702.0,0.0,0.0,104.0,23.0,4941.0,0.0,1296.0,53.0,191.0,0.0,0.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.97,0.0,0.01,0.0,0.48,0.0,0.02,0.81,10.06,18.15,0.0,0.0,1.11,0.25,52.69,0.0,13.82,0.57,2.04,0.0,0.0,20.66,-0.01
United Kingdom,1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7897.0,0.0,0.0,0.0,45.0,0.0,0.0,25.0,519.0,975.0,0.0,0.0,94.0,30.0,4680.0,0.0,1464.0,65.0,140.0,0.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.26,0.0,0.0,0.0,0.56,0.0,0.0,0.31,6.46,12.13,0.0,0.0,1.17,0.37,58.23,0.0,18.22,0.81,1.74,0.0,0.0,14.43,0.0
United Kingdom,1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4440.0,0.0,1.0,0.0,19.0,0.0,0.0,13.0,165.0,415.0,0.0,0.0,67.0,76.0,2621.0,0.0,1015.0,48.0,55.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.77,0.0,0.02,0.0,0.42,0.0,0.0,0.29,3.67,9.23,0.0,0.0,1.49,1.69,58.31,0.0,22.58,1.07,1.22,0.0,0.0,10.88,0.01
United Kingdom,1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,31.0,254.0,1.0,0.0,59.0,126.0,1697.0,0.0,912.0,62.0,18.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45,0.0,0.0,0.0,0.38,0.0,0.0,0.16,0.98,7.99,0.03,0.0,1.86,3.97,53.42,0.0,28.71,1.95,0.57,0.0,0.0,8.92,-0.02
United Kingdom,1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2355.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,10.0,102.0,1.0,0.0,54.0,219.0,1121.0,0.0,765.0,78.0,16.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.32,0.0,0.04,0.0,0.17,0.0,0.0,0.0,0.42,4.3,0.04,0.0,2.28,9.24,47.28,0.0,32.26,3.29,0.67,0.0,0.0,5.15,0.01
United Kingdom,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,29.0,279.0,677.0,0.0,465.0,72.0,12.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.25,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.06,3.7,0.0,0.0,1.82,17.48,42.42,0.0,29.14,4.51,0.75,0.0,0.0,4.51,0.0
United Kingdom,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,8.0,0.0,13.0,268.0,435.0,1.0,361.0,62.0,9.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.23,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,2.93,0.67,0.0,1.09,22.45,36.43,0.08,30.23,5.19,0.75,0.0,0.0,3.78,0.02
United Kingdom,1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,27.0,15.0,0.0,4.0,202.0,245.0,1.0,271.0,55.0,8.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03,0.0,0.12,0.0,0.24,0.0,0.0,0.0,0.24,3.24,1.8,0.0,0.48,24.25,29.41,0.12,32.53,6.6,0.96,0.0,0.0,4.45,0.01
United Kingdom,1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,9.0,149.0,122.0,3.0,125.0,42.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.79,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.62,6.06,0.0,1.82,30.1,24.65,0.61,25.25,8.48,1.21,0.0,0.0,2.83,0.0
